,_id,vehicleid,reservationno,logtime,latitude,longitude,speed,heading,hdop,fuel,charge,km,doorlockstate,enginestate
7993,ObjectId(5db864495fa5403970b84c82),305,45015,2019-10-29T23:09:45.715+07:00,13.90836,100.42093,0,0,12.41,-1.0,11.54,1724.69297176164,UNLOCK,STOP
7994,ObjectId(5db8644a5fa5403970b84c83),305,45015,2019-10-29T23:09:46.115+07:00,13.90836,100.42093,0,0,12.41,-1.0,11.54,1724.69297176164,UNLOCK,STOP
7995,ObjectId(5db8645f5fa5403970b84c84),305,45015,2019-10-29T23:10:07.573+07:00,13.90836,100.42093,0,0,12.41,-1.0,11.51,1724.69297176164,UNLOCK,STOP
7996,ObjectId(5db865755fa5403970b84c8e),305,45015,2019-10-29T23:14:45.737+07:00,13.90836,100.42093,0,0,12.41,-1.0,11.51,1724.69297176164,UNLOCK,STOP
7997,ObjectId(5db865765fa5403970b84c8f),305,45015,2019-10-29T23:14:46.132+07:00,13.90836,100.42093,0,0,12.41,-1.0,11.51,1724.69297176164,UNLOCK,STOP
7998,ObjectId(5db8658b5fa5403970b84c91),305,45015,2019-10-29T23:15:07.75+07:00,13.90836,100.42093,0,0,12.41,-1.0,11.54,1724.69297176164,UNLOCK,STOP
8007,ObjectId(5db866a15fa5403970b84ca0),305,45015,2019-10-29T23:19:45.751+07:00,13.90836,100.42093,0,0,12.41,-1.0,11.54,1724.69297176164,UNLOCK,STOP
8008,ObjectId(5db866a25fa5403970b84ca1),305,45015,2019-10-29T23:19:46.129+07:00,13.90836,100.42093,0,0,12.41,-1.0,11.54,1724.69297176164,UNLOCK,STOP
8009,ObjectId(5db866b75fa5403970b84ca2),305,45015,2019-10-29T23:20:07.264+07:00,13.90836,100.42093,0,0,12.41,-1.0,11.54,1724.69297176164,UNLOCK,STOP
8010,ObjectId(5db867cd5fa5403970b84ca9),305,45015,2019-10-29T23:24:45.754+07:00,13.90836,100.42093,0,0,12.41,-1.0,11.54,1724.69297176164,UNLOCK,STOP
8011,ObjectId(5db867ce5fa5403970b84caa),305,45015,2019-10-29T23:24:46.147+07:00,13.90836,100.42093,0,0,12.41,-1.0,11.54,1724.69297176164,UNLOCK,STOP
8012,ObjectId(5db867e35fa5403970b84cab),305,45015,2019-10-29T23:25:07.402+07:00,13.90836,100.42093,0,0,12.41,-1.0,11.54,1724.69297176164,UNLOCK,STOP
8018,ObjectId(5db868f95fa5403970b84cb7),305,45015,2019-10-29T23:29:45.729+07:00,13.90836,100.42093,0,0,12.41,-1.0,11.54,1724.69297176164,UNLOCK,STOP
8019,ObjectId(5db868fa5fa5403970b84cb8),305,45015,2019-10-29T23:29:46.109+07:00,13.90836,100.42093,0,0,12.41,-1.0,11.54,1724.69297176164,UNLOCK,STOP
8021,ObjectId(5db8690f5fa5403970b84cba),305,45015,2019-10-29T23:30:07.609+07:00,13.90836,100.42093,0,0,12.41,-1.0,11.54,1724.69297176164,UNLOCK,STOP
8040,ObjectId(5db86a255fa5403970b84cd3),305,45015,2019-10-29T23:34:45.697+07:00,13.90836,100.42093,0,0,12.41,-1.0,11.54,1724.69297176164,UNLOCK,STOP
8041,ObjectId(5db86a265fa5403970b84cd4),305,45015,2019-10-29T23:34:46.075+07:00,13.90836,100.42093,0,0,12.41,-1.0,11.54,1724.69297176164,UNLOCK,STOP
8044,ObjectId(5db86a3b5fa5403970b84cd7),305,45015,2019-10-29T23:35:07.071+07:00,13.90836,100.42093,0,0,12.41,-1.0,11.51,1724.69297176164,UNLOCK,STOP
8050,ObjectId(5db86b515fa5407077124f1f),305,45015,2019-10-29T23:39:45.726+07:00,13.90836,100.42093,0,0,12.41,-1.0,11.51,1724.69297176164,UNLOCK,STOP
8051,ObjectId(5db86b525fa5407077124f20),305,45015,2019-10-29T23:39:46.102+07:00,13.90836,100.42093,0,0,12.41,-1.0,11.51,1724.69297176164,UNLOCK,STOP
8052,ObjectId(5db86b675fa5407077124f21),305,45015,2019-10-29T23:40:07.222+07:00,13.90836,100.42093,0,0,12.41,-1.0,11.54,1724.69297176164,UNLOCK,STOP
8053,ObjectId(5db86bf25fa5407077124f25),305,45015,2019-10-29T23:42:24+07:00,13.90836,100.42093,0,0,12.41,-1.0,11.54,1724.69297176164,UNLOCK,STOP
8054,ObjectId(5db86bf75fa5407077124f26),305,45015,2019-10-29T23:42:30+07:00,13.90864,100.42145,0,236,12.41,-1.0,11.54,1724.75715509089,UNLOCK,STOP
8055,ObjectId(5db86bfc5fa5407077124f27),305,45015,2019-10-29T23:42:35+07:00,13.90864,100.42145,0,244,12.41,-1.0,11.54,1724.75715509089,UNLOCK,STOP
8056,ObjectId(5db86c7d5fa5407077124f2b),305,45015,2019-10-29T23:44:45.706+07:00,13.90864,100.42145,0,244,12.41,-1.0,11.54,1724.75715509089,UNLOCK,STOP
8057,ObjectId(5db86c7e5fa5407077124f2c),305,45015,2019-10-29T23:44:46.122+07:00,13.90864,100.42145,0,244,12.41,-1.0,11.54,1724.75715509089,UNLOCK,STOP
8058,ObjectId(5db86c935fa5407077124f2d),305,45015,2019-10-29T23:45:07.407+07:00,13.90864,100.42145,0,244,12.41,-1.0,11.54,1724.75715509089,UNLOCK,STOP
8059,ObjectId(5db86da95fa5407077124f34),305,45015,2019-10-29T23:49:45.711+07:00,13.90864,100.42145,0,244,12.41,-1.0,11.54,1724.75715509089,UNLOCK,STOP
8060,ObjectId(5db86daa5fa5407077124f35),305,45015,2019-10-29T23:49:46.108+07:00,13.90864,100.42145,0,244,12.41,-1.0,11.54,1724.75715509089,UNLOCK,STOP
8061,ObjectId(5db86dbf5fa5407077124f36),305,45015,2019-10-29T23:50:07.576+07:00,13.90864,100.42145,0,244,12.41,-1.0,11.54,1724.75715509089,UNLOCK,STOP
8064,ObjectId(5db86ed55fa5407077124f3f),305,45015,2019-10-29T23:54:45.719+07:00,13.90864,100.42145,0,244,12.41,-1.0,11.54,1724.75715509089,UNLOCK,STOP
8065,ObjectId(5db86ed65fa5407077124f40),305,45015,2019-10-29T23:54:46.097+07:00,13.90864,100.42145,0,244,12.41,-1.0,11.54,1724.75715509089,UNLOCK,STOP
8067,ObjectId(5db86eeb5fa5407077124f42),305,45015,2019-10-29T23:55:07.718+07:00,13.90864,100.42145,0,244,12.41,-1.0,11.54,1724.75715509089,UNLOCK,STOP
8087,ObjectId(5db870015fa5407077124f5c),305,45015,2019-10-29T23:59:45.738+07:00,13.90864,100.42145,0,244,12.41,-1.0,11.54,1724.75715509089,UNLOCK,STOP
8088,ObjectId(5db870025fa5407077124f5d),305,45015,2019-10-29T23:59:46.136+07:00,13.90864,100.42145,0,244,12.41,-1.0,11.54,1724.75715509089,UNLOCK,STOP
8089,ObjectId(5db870185fa5407077124f5e),305,45015,2019-10-30T00:00:07.938+07:00,13.90864,100.42145,0,244,12.41,-1.0,11.51,1724.75715509089,UNLOCK,STOP
8090,ObjectId(5db870205fa5407077124f5f),305,45015,2019-10-30T00:00:12+07:00,13.90864,100.42145,0,0,12.41,-1.0,11.51,1724.75715509089,UNLOCK,STOP
8092,ObjectId(5db870395fa5407077124f61),305,45015,2019-10-30T00:00:38+07:00,13.90864,100.42145,0,0,12.41,-1.0,11.51,1724.75715509089,UNLOCK,STOP
8094,ObjectId(5db870425fa5407077124f65),305,45015,2019-10-30T00:00:48+07:00,13.90864,100.42145,0,0,12.41,-1.0,11.51,1724.75715509089,UNLOCK,STOP
8095,ObjectId(5db870435fa5407077124f66),305,45015,2019-10-30T00:00:50+07:00,13.90864,100.42145,0,0,12.41,-1.0,11.51,1724.75715509089,UNLOCK,STOP
8100,ObjectId(5db8712e5fa5407077124f6f),305,45015,2019-10-30T00:04:45.823+07:00,13.90864,100.42145,0,0,12.41,-1.0,11.51,1724.75715509089,UNLOCK,STOP
8101,ObjectId(5db8712e5fa5407077124f70),305,45015,2019-10-30T00:04:46.202+07:00,13.90864,100.42145,0,0,12.41,-1.0,11.51,1724.75715509089,UNLOCK,STOP
8102,ObjectId(5db871435fa5407077124f71),305,45015,2019-10-30T00:05:07.447+07:00,13.90864,100.42145,0,0,12.41,-1.0,11.51,1724.75715509089,UNLOCK,STOP
8103,ObjectId(5db871755fa5407077124f74),305,45015,2019-10-30T00:05:55+07:00,13.90864,100.42145,0,0,12.41,-1.0,11.51,1724.75715509089,UNLOCK,STOP
8104,ObjectId(5db8717c5fa5407077124f75),305,45015,2019-10-30T00:06:02+07:00,13.90864,100.42145,0,0,12.41,-1.0,11.51,1724.75715509089,UNLOCK,STOP
8105,ObjectId(5db8718d5fa5407077124f77),305,45015,2019-10-30T00:06:19+07:00,13.90864,100.42145,0,0,12.41,-1.0,11.51,1724.75715509089,UNLOCK,STOP
8106,ObjectId(5db871985fa5407077124f78),305,45015,2019-10-30T00:06:30+07:00,13.90864,100.42145,0,0,12.41,-1.0,11.51,1724.75715509089,UNLOCK,STOP
8107,ObjectId(5db8719b5fa5407077124f79),305,45015,2019-10-30T00:06:34+07:00,13.90864,100.42145,0,0,12.41,-1.0,11.51,1724.75715509089,UNLOCK,STOP
8108,ObjectId(5db871a25fa5407077124f7a),305,45015,2019-10-30T00:06:40+07:00,13.90864,100.42145,0,0,12.41,-1.0,11.51,1724.75715509089,UNLOCK,STOP
8109,ObjectId(5db871c25fa5407077124f7b),305,45015,2019-10-30T00:07:12+07:00,13.90864,100.42145,0,0,12.41,-1.0,11.51,1724.75715509089,UNLOCK,STOP
8110,ObjectId(5db871ca5fa5407077124f7c),305,45015,2019-10-30T00:07:20+07:00,13.90864,100.42145,0,0,12.41,-1.0,11.51,1724.75715509089,UNLOCK,STOP
8111,ObjectId(5db871d15fa5407077124f7d),305,45015,2019-10-30T00:07:27+07:00,13.90864,100.42145,0,0,12.41,-1.0,11.51,1724.75715509089,UNLOCK,STOP
8112,ObjectId(5db871f85fa5407077124f7e),305,45015,2019-10-30T00:08:02+07:00,13.908879999999998,100.42211999999999,6,88,12.41,-1.0,11.51,1724.8342382966198,UNLOCK,STOP
8113,ObjectId(5db871f95fa5407077124f7f),305,45015,2019-10-30T00:08:03+07:00,13.908879999999998,100.42211999999999,0,88,12.41,-1.0,11.51,1724.8342382966198,UNLOCK,STOP
8114,ObjectId(5db872595fa5407077124f83),305,45015,2019-10-30T00:09:45.825+07:00,13.908879999999998,100.42211999999999,0,88,12.41,-1.0,11.51,1724.8342382966198,UNLOCK,STOP
8115,ObjectId(5db8725a5fa5407077124f84),305,45015,2019-10-30T00:09:46.204+07:00,13.908879999999998,100.42211999999999,0,88,12.41,-1.0,11.51,1724.8342382966198,UNLOCK,STOP
8116,ObjectId(5db8726f5fa5407077124f85),305,45015,2019-10-30T00:10:07.605+07:00,13.908879999999998,100.42211999999999,0,88,12.41,-1.0,11.51,1724.8342382966198,UNLOCK,STOP
8117,ObjectId(5db872ac5fa5407077124f89),305,45015,2019-10-30T00:11:06+07:00,13.908879999999998,100.42211999999999,0,0,12.41,-1.0,11.51,1724.8342382966198,UNLOCK,STOP
8132,ObjectId(5db873865fa5407077124f9b),305,45015,2019-10-30T00:14:45.847+07:00,13.908879999999998,100.42211999999999,0,0,12.41,-1.0,11.51,1724.8342382966198,UNLOCK,STOP
8133,ObjectId(5db873865fa5407077124f9c),305,45015,2019-10-30T00:14:46.225+07:00,13.908879999999998,100.42211999999999,0,0,12.41,-1.0,11.51,1724.8342382966198,UNLOCK,STOP
8136,ObjectId(5db8739a5fa5407077124f9f),305,45015,2019-10-30T00:15:02+07:00,13.908879999999998,100.42211999999999,0,0,12.41,-1.0,11.51,1724.8342382966198,UNLOCK,STOP
8137,ObjectId(5db8739a5fa5407077124fa0),305,45015,2019-10-30T00:15:06.589+07:00,13.908879999999998,100.42211999999999,0,0,12.41,-1.0,11.51,1724.8342382966198,UNLOCK,STOP
8138,ObjectId(5db874b15fa5407077124fa7),305,45015,2019-10-30T00:19:45.832+07:00,13.908879999999998,100.42211999999999,0,0,12.41,-1.0,11.51,1724.8342382966198,UNLOCK,STOP
8139,ObjectId(5db874b25fa5407077124fa8),305,45015,2019-10-30T00:19:46.211+07:00,13.908879999999998,100.42211999999999,0,0,12.41,-1.0,11.51,1724.8342382966198,UNLOCK,STOP
8140,ObjectId(5db874c75fa5407077124fa9),305,45015,2019-10-30T00:20:07.252+07:00,13.908879999999998,100.42211999999999,0,0,12.41,-1.0,11.51,1724.8342382966198,UNLOCK,STOP
8143,ObjectId(5db875dd5fa5407077124fb2),305,45015,2019-10-30T00:24:45.805+07:00,13.908879999999998,100.42211999999999,0,0,12.41,-1.0,11.51,1724.8342382966198,UNLOCK,STOP
8144,ObjectId(5db875de5fa5407077124fb3),305,45015,2019-10-30T00:24:46.203+07:00,13.908879999999998,100.42211999999999,0,0,12.41,-1.0,11.51,1724.8342382966198,UNLOCK,STOP
8145,ObjectId(5db875f35fa5407077124fb4),305,45015,2019-10-30T00:25:07.405+07:00,13.908879999999998,100.42211999999999,0,0,12.41,-1.0,11.58,1724.8342382966198,UNLOCK,STOP
8146,ObjectId(5db876e35fa5407077124fbb),305,45015,2019-10-30T00:29:05+07:00,13.908879999999998,100.42211999999999,0,0,12.41,-1.0,11.58,1724.8342382966198,UNLOCK,STOP
8147,ObjectId(5db877095fa5407077124fbc),305,45015,2019-10-30T00:29:45.826+07:00,13.908879999999998,100.42211999999999,0,0,12.41,-1.0,11.58,1724.8342382966198,UNLOCK,STOP
8148,ObjectId(5db8770a5fa5407077124fbd),305,45015,2019-10-30T00:29:46.202+07:00,13.908879999999998,100.42211999999999,0,0,12.41,-1.0,11.58,1724.8342382966198,UNLOCK,STOP
8149,ObjectId(5db8771e5fa5407077124fbe),305,45015,2019-10-30T00:29:51+07:00,13.908879999999998,100.42211999999999,0,0,12.41,-1.0,11.58,1724.8342382966198,UNLOCK,STOP
8150,ObjectId(5db8771f5fa5407077124fbf),305,45015,2019-10-30T00:30:07.582+07:00,13.908879999999998,100.42211999999999,0,0,12.41,-1.0,11.43,1724.8342382966198,UNLOCK,STOP
8151,ObjectId(5db877365fa5407077124fc0),305,45015,2019-10-30T00:30:29+07:00,13.90879,100.42214,9,98,12.41,-1.0,11.43,1724.84447601504,UNLOCK,STOP
8152,ObjectId(5db877405fa5407077124fc1),305,45015,2019-10-30T00:30:39+07:00,13.9088,100.42215999999999,7,94,12.41,-1.0,11.43,1724.84690426262,UNLOCK,STOP
8153,ObjectId(5db877495fa5407077124fc2),305,45015,2019-10-30T00:30:48+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.43,1724.84690426262,UNLOCK,STOP
8154,ObjectId(5db878355fa5407077124fc6),305,45015,2019-10-30T00:34:45.829+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.43,1724.84690426262,UNLOCK,STOP
8155,ObjectId(5db878365fa5407077124fc7),305,45015,2019-10-30T00:34:46.207+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.43,1724.84690426262,UNLOCK,STOP
8156,ObjectId(5db8784b5fa5407077124fc8),305,45015,2019-10-30T00:35:07.712+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.47,1724.84690426262,UNLOCK,STOP
8157,ObjectId(5db879625fa5407077124fcc),305,45015,2019-10-30T00:39:45.827+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.47,1724.84690426262,UNLOCK,STOP
8158,ObjectId(5db879625fa5407077124fcd),305,45015,2019-10-30T00:39:46.205+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.47,1724.84690426262,UNLOCK,STOP
8159,ObjectId(5db879785fa5407077124fce),305,45015,2019-10-30T00:40:07.911+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.43,1724.84690426262,UNLOCK,STOP
8168,ObjectId(5db87a8d5fa5407077124fda),305,45015,2019-10-30T00:44:45.812+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.43,1724.84690426262,UNLOCK,STOP
8169,ObjectId(5db87a8e5fa5407077124fdb),305,45015,2019-10-30T00:44:46.192+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.43,1724.84690426262,UNLOCK,STOP
8170,ObjectId(5db87aa35fa5407077124fdc),305,45015,2019-10-30T00:45:07.448+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.43,1724.84690426262,UNLOCK,STOP
8171,ObjectId(5db87bba5fa5407077124fe0),305,45015,2019-10-30T00:49:45.843+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.43,1724.84690426262,UNLOCK,STOP
8172,ObjectId(5db87bba5fa5407077124fe1),305,45015,2019-10-30T00:49:46.242+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.43,1724.84690426262,UNLOCK,STOP
8173,ObjectId(5db87bcf5fa5407077124fe2),305,45015,2019-10-30T00:50:07.599+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.43,1724.84690426262,UNLOCK,STOP
8174,ObjectId(5db87ce55fa5407077124fe6),305,45015,2019-10-30T00:54:45.818+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.43,1724.84690426262,UNLOCK,STOP
8175,ObjectId(5db87ce65fa5407077124fe7),305,45015,2019-10-30T00:54:46.216+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.43,1724.84690426262,UNLOCK,STOP
8176,ObjectId(5db87cfb5fa5407077124fe8),305,45015,2019-10-30T00:55:07.741+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.43,1724.84690426262,UNLOCK,STOP
8177,ObjectId(5db87e125fa5407077124fec),305,45015,2019-10-30T00:59:45.843+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.43,1724.84690426262,UNLOCK,STOP
8178,ObjectId(5db87e125fa5407077124fed),305,45015,2019-10-30T00:59:46.602+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.43,1724.84690426262,UNLOCK,STOP
8179,ObjectId(5db87e285fa5407077124fee),305,45015,2019-10-30T01:00:07.921+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.43,1724.84690426262,UNLOCK,STOP
8180,ObjectId(5db87f3e5fa5407077124ff2),305,45015,2019-10-30T01:04:45.84+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.43,1724.84690426262,UNLOCK,STOP
8181,ObjectId(5db87f3e5fa5407077124ff3),305,45015,2019-10-30T01:04:46.219+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.43,1724.84690426262,UNLOCK,STOP
8182,ObjectId(5db87f535fa5407077124ff4),305,45015,2019-10-30T01:05:07.441+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.39,1724.84690426262,UNLOCK,STOP
8183,ObjectId(5db880695fa5407077124ff8),305,45015,2019-10-30T01:09:45.798+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.39,1724.84690426262,UNLOCK,STOP
8184,ObjectId(5db8806a5fa5407077124ff9),305,45015,2019-10-30T01:09:46.176+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.39,1724.84690426262,UNLOCK,STOP
8185,ObjectId(5db8807f5fa5407077124ffa),305,45015,2019-10-30T01:10:07.559+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.36,1724.84690426262,UNLOCK,STOP
8186,ObjectId(5db881955fa5407077124ffe),305,45015,2019-10-30T01:14:45.802+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.36,1724.84690426262,UNLOCK,STOP
8187,ObjectId(5db881965fa5407077124fff),305,45015,2019-10-30T01:14:46.181+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.36,1724.84690426262,UNLOCK,STOP
8188,ObjectId(5db881ab5fa5407077125000),305,45015,2019-10-30T01:15:07.76+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.36,1724.84690426262,UNLOCK,STOP
8189,ObjectId(5db882c15fa5407077125004),305,45015,2019-10-30T01:19:45.827+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.36,1724.84690426262,UNLOCK,STOP
8190,ObjectId(5db882c25fa5407077125005),305,45015,2019-10-30T01:19:46.226+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.36,1724.84690426262,UNLOCK,STOP
8191,ObjectId(5db882d75fa5407077125006),305,45015,2019-10-30T01:20:07.264+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.54,1724.84690426262,UNLOCK,STOP
8192,ObjectId(5db883ed5fa540707712500a),305,45015,2019-10-30T01:24:45.84+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.54,1724.84690426262,UNLOCK,STOP
8193,ObjectId(5db883ee5fa540707712500b),305,45015,2019-10-30T01:24:46.218+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.54,1724.84690426262,UNLOCK,STOP
8194,ObjectId(5db884035fa540707712500c),305,45015,2019-10-30T01:25:07.424+07:00,13.9088,100.42215999999999,0,102,12.41,-1.0,11.43,1724.84690426262,UNLOCK,STOP
8195,ObjectId(5db884155fa540707712500d),305,45015,2019-10-30T01:25:23+07:00,13.9088,100.42215999999999,0,0,12.41,-1.0,11.43,1724.84690426262,UNLOCK,STOP
8196,ObjectId(5db8842a5fa540707712500e),305,45015,2019-10-30T01:25:45+07:00,13.90889,100.4219,4,69,12.41,-1.0,11.43,1724.8766982721697,UNLOCK,STOP
8197,ObjectId(5db8847c5fa5407077125011),305,45015,2019-10-30T01:27:07.621+07:00,13.90889,100.4219,4,0,12.41,-1.0,11.43,1724.8766982721697,UNLOCK,STOP
8198,ObjectId(5db8847d5fa5407077125012),305,45015,2019-10-30T01:27:08.781+07:00,13.90889,100.4219,4,0,12.41,-1.0,11.43,1724.8766982721697,UNLOCK,STOP
8199,ObjectId(5db884985fa5407077125013),305,45015,2019-10-30T01:27:36.633+07:00,13.90889,100.4219,4,0,12.41,-1.0,11.43,1724.8766982721697,UNLOCK,STOP
8200,ObjectId(5db884995fa5407077125014),305,45015,2019-10-30T01:27:37.031+07:00,13.90889,100.4219,4,0,12.41,-1.0,11.43,1724.8766982721697,UNLOCK,STOP
8201,ObjectId(5db884ae5fa5407077125016),305,45015,2019-10-30T01:27:58.299+07:00,13.90889,100.4219,4,0,12.41,-1.0,11.43,1724.8766982721697,UNLOCK,STOP
8202,ObjectId(5db884c85fa5407077125018),305,45015,2019-10-30T01:28:23+07:00,13.90879,100.42201,7,135,12.41,-1.0,11.43,1724.89296500834,UNLOCK,STOP
8203,ObjectId(5db884d45fa5407077125019),305,45015,2019-10-30T01:28:36.639+07:00,13.90879,100.42201,0,137,12.41,-1.0,11.43,1724.89296500834,UNLOCK,STOP
8204,ObjectId(5db884d55fa540707712501a),305,45015,2019-10-30T01:28:37.019+07:00,13.90879,100.42201,0,137,12.41,-1.0,11.43,1724.89296500834,UNLOCK,STOP
8205,ObjectId(5db884ea5fa540707712501b),305,45015,2019-10-30T01:28:58.462+07:00,13.90879,100.42201,0,137,12.41,-1.0,11.32,1724.89296500834,UNLOCK,STOP
8206,ObjectId(5db884ed5fa540707712501e),305,45015,2019-10-30T01:28:59+07:00,13.90879,100.42201,0,0,12.41,-1.0,11.32,1724.89296500834,UNLOCK,STOP
8207,ObjectId(5db884ff5fa540707712501f),305,45015,2019-10-30T01:29:17+07:00,13.90879,100.42201,0,0,12.41,-1.0,11.32,1724.89296500834,UNLOCK,STOP
8208,ObjectId(5db8850c5fa5407077125021),305,45015,2019-10-30T01:29:31+07:00,13.908879999999998,100.42228,6,82,12.41,-1.0,11.32,1724.9237777890899,UNLOCK,STOP
8209,ObjectId(5db8850e5fa5407077125022),305,45015,2019-10-30T01:29:33+07:00,13.908879999999998,100.42228,0,81,12.41,-1.0,11.32,1724.9237777890899,UNLOCK,STOP
8210,ObjectId(5db885825fa5407077125023),305,45015,2019-10-30T01:31:29+07:00,13.908879999999998,100.42228,0,0,12.41,-1.0,11.32,1724.9237777890899,UNLOCK,STOP
8211,ObjectId(5db886015fa5407077125024),305,45015,2019-10-30T01:33:37.163+07:00,13.908879999999998,100.42228,0,0,12.41,-1.0,11.32,1724.9237777890899,UNLOCK,STOP
8212,ObjectId(5db886025fa5407077125025),305,45015,2019-10-30T01:33:37.66+07:00,13.908879999999998,100.42228,0,0,12.41,-1.0,11.32,1724.9237777890899,UNLOCK,STOP
8213,ObjectId(5db886175fa5407077125026),305,45015,2019-10-30T01:33:59.26+07:00,13.908879999999998,100.42228,0,0,12.41,-1.0,11.39,1724.9237777890899,UNLOCK,STOP
8214,ObjectId(5db8872d5fa540707712502a),305,45015,2019-10-30T01:38:37.204+07:00,13.908879999999998,100.42228,0,0,12.41,-1.0,11.39,1724.9237777890899,UNLOCK,STOP
8215,ObjectId(5db8872e5fa540707712502b),305,45015,2019-10-30T01:38:38.002+07:00,13.908879999999998,100.42228,0,0,12.41,-1.0,11.39,1724.9237777890899,UNLOCK,STOP
8216,ObjectId(5db887435fa540707712502c),305,45015,2019-10-30T01:38:59.462+07:00,13.908879999999998,100.42228,0,0,12.41,-1.0,11.39,1724.9237777890899,UNLOCK,STOP
8217,ObjectId(5db8877e5fa5407077125030),305,45015,2019-10-30T01:39:57+07:00,13.90891,100.42188,11,153,12.41,-1.0,11.39,1724.96708031015,UNLOCK,STOP
8218,ObjectId(5db887855fa5407077125031),305,45015,2019-10-30T01:40:04+07:00,13.90891,100.42188,0,158,12.41,-1.0,11.39,1724.96708031015,UNLOCK,STOP
8219,ObjectId(5db887965fa5407077125032),305,45015,2019-10-30T01:40:21+07:00,13.90891,100.42188,0,0,12.41,-1.0,11.39,1724.96708031015,UNLOCK,STOP
8220,ObjectId(5db888595fa5407077125033),305,45015,2019-10-30T01:43:37.214+07:00,13.90891,100.42188,0,0,12.41,-1.0,11.39,1724.96708031015,UNLOCK,STOP
8221,ObjectId(5db888595fa5407077125034),305,45015,2019-10-30T01:43:37.594+07:00,13.90891,100.42188,0,0,12.41,-1.0,11.39,1724.96708031015,UNLOCK,STOP
8222,ObjectId(5db8886f5fa5407077125035),305,45015,2019-10-30T01:43:58.962+07:00,13.90891,100.42188,0,0,12.41,-1.0,11.39,1724.96708031015,UNLOCK,STOP
8223,ObjectId(5db888b75fa5407077125039),305,45015,2019-10-30T01:45:09+07:00,13.90891,100.42188,0,0,12.41,-1.0,11.39,1724.96708031015,UNLOCK,STOP
8224,ObjectId(5db889855fa540707712503a),305,45015,2019-10-30T01:48:37.209+07:00,13.90891,100.42188,0,0,12.41,-1.0,11.39,1724.96708031015,UNLOCK,STOP
8225,ObjectId(5db889855fa540707712503b),305,45015,2019-10-30T01:48:37.607+07:00,13.90891,100.42188,0,0,12.41,-1.0,11.39,1724.96708031015,UNLOCK,STOP
8226,ObjectId(5db889a25fa540707712503c),305,45015,2019-10-30T01:49:06.786+07:00,13.90891,100.42188,0,0,12.41,-1.0,11.39,1724.96708031015,UNLOCK,STOP
8227,ObjectId(5db889a35fa540707712503d),305,45015,2019-10-30T01:49:07.185+07:00,13.90891,100.42188,0,0,12.41,-1.0,11.39,1724.96708031015,UNLOCK,STOP
8228,ObjectId(5db889b85fa540707712503e),305,45015,2019-10-30T01:49:27.688+07:00,13.90891,100.42188,0,0,12.41,-1.0,11.39,1724.96708031015,UNLOCK,STOP
8229,ObjectId(5db88a505fa5407077125042),305,45015,2019-10-30T01:51:58+07:00,13.90891,100.42188,0,0,12.41,-1.0,11.39,1724.96708031015,UNLOCK,STOP
8230,ObjectId(5db88a5c5fa5407077125043),305,45015,2019-10-30T01:52:10+07:00,13.90891,100.42188,0,0,12.41,-1.0,11.39,1724.96708031015,UNLOCK,STOP
8231,ObjectId(5db88a635fa5407077125044),305,45015,2019-10-30T01:52:18+07:00,13.90891,100.42188,0,0,12.41,-1.0,11.39,1724.96708031015,UNLOCK,STOP
