_id,vehicleid,reservationno,logtime,latitude,longitude,speed,heading,hdop,fuel,charge,km,doorlockstate,enginestate
ObjectId(5db71af55fa5404bc46e29ad),269,32655,2019-10-28T23:44:36+07:00,13.84732,100.60923,3,325,0,80,12.18,5730.43053701349,LOCK,START
ObjectId(5db71b035fa5404bc46e29ae),269,32655,2019-10-28T23:44:48+07:00,13.84732,100.60923,3,0,0,80,12.18,5730.43053701349,LOCK,START
ObjectId(5db71b035fa5404bc46e29af),269,32655,2019-10-28T23:44:50+07:00,13.84732,100.60923,3,0,0,80,12.18,5730.43053701349,LOCK,START
ObjectId(5db71b145fa5404bc46e29b0),269,32655,2019-10-28T23:45:06+07:00,13.84732,100.60923,3,0,0,80,12.18,5730.43053701349,LOCK,START
ObjectId(5db71b215fa5404bc46e29b1),269,32655,2019-10-28T23:45:19+07:00,13.84732,100.60923,3,0,0,80,12.18,5730.43053701349,LOCK,START
ObjectId(5db71b2c5fa5404bc46e29b2),269,32655,2019-10-28T23:45:30+07:00,13.84732,100.60923,3,0,0,80,12.18,5730.43053701349,LOCK,START
ObjectId(5db71b495fa5404bc46e29b3),269,32655,2019-10-28T23:45:59+07:00,13.84732,100.60923,3,0,0,80,12.18,5730.43053701349,LOCK,START
ObjectId(5db71b4b5fa5404bc46e29b4),269,32655,2019-10-28T23:46:02+07:00,13.84732,100.60923,3,0,0,80,12.18,5730.43053701349,LOCK,START
ObjectId(5db71b525fa5404bc46e29b5),269,32655,2019-10-28T23:46:09+07:00,13.84714,100.6089,0,247,0,80,12.18,5730.47140203858,LOCK,START
ObjectId(5db71b535fa5404bc46e29b6),269,32655,2019-10-28T23:46:10+07:00,13.84714,100.6089,0,0,0,80,12.18,5730.47140203858,LOCK,START
ObjectId(5db71b575fa5404bc46e29b7),269,32655,2019-10-28T23:46:14+07:00,13.84714,100.6089,0,0,0,80,12.18,5730.47140203858,LOCK,START
ObjectId(5db71b5c5fa5404bc46e29b8),269,32655,2019-10-28T23:46:19+07:00,13.8471,100.60908,3,104,0,80,12.18,5730.49133793808,LOCK,START
ObjectId(5db71b6b5fa5404bc46e29b9),269,32655,2019-10-28T23:46:33+07:00,13.8471,100.60908,3,0,0,80,12.18,5730.49133793808,LOCK,START
ObjectId(5db71b735fa5404bc46e29ba),269,32655,2019-10-28T23:46:41+07:00,13.8471,100.60908,3,0,0,80,12.18,5730.49133793808,LOCK,START
ObjectId(5db71b795fa5404bc46e29bb),269,32655,2019-10-28T23:46:47+07:00,13.84664,100.61002,18,138,0,80,12.18,5730.60498488351,LOCK,START
ObjectId(5db71b795fa5404bc46e29bc),269,32655,2019-10-28T23:46:48+07:00,13.84664,100.61002,18,0,0,80,12.18,5730.60498488351,LOCK,START
ObjectId(5db71b865fa5404bc46e29bf),269,32655,2019-10-28T23:47:01+07:00,13.84641,100.61031,18,136,0,80,12.18,5730.64541202724,LOCK,START
ObjectId(5db71b875fa5404bc46e29c0),269,32655,2019-10-28T23:47:02+07:00,13.84641,100.61031,18,0,0,80,12.18,5730.64541202724,LOCK,START
ObjectId(5db71b915fa5404bc46e29c1),269,32655,2019-10-28T23:47:11+07:00,13.84641,100.61031,18,0,0,80,12.18,5730.64541202724,LOCK,START
ObjectId(5db71ba95fa5404bc46e29c3),269,32655,2019-10-28T23:47:36+07:00,13.84641,100.61031,18,0,0,80,12.18,5730.64541202724,LOCK,START
ObjectId(5db71beb5fa5404bc46e29c4),269,32655,2019-10-28T23:48:40+07:00,13.84619,100.61056,4,287,0,80,12.18,5730.68183925893,LOCK,START
ObjectId(5db71bec5fa5404bc46e29c5),269,32655,2019-10-28T23:48:41+07:00,13.84619,100.61056,0,287,0,80,12.18,5730.68183925893,LOCK,START
ObjectId(5db71bf15fa5404bc46e29c6),269,32655,2019-10-28T23:48:47+07:00,13.84619,100.61056,0,0,0,80,12.18,5730.68183925893,LOCK,START
ObjectId(5db71bf35fa5404bc46e29c7),269,32655,2019-10-28T23:48:49+07:00,13.84619,100.61056,0,0,0,80,12.18,5730.68183925893,LOCK,START
ObjectId(5db71bf75fa5404bc46e29c8),269,32655,2019-10-28T23:48:54+07:00,13.84627,100.61042,4,255,0,80,12.18,5730.6993775779,LOCK,START
ObjectId(5db71bff5fa5404bc46e29c9),269,32655,2019-10-28T23:49:01+07:00,13.84627,100.61042,4,0,0,80,12.18,5730.6993775779,LOCK,START
ObjectId(5db71c135fa5404bc46e29ca),269,32655,2019-10-28T23:49:22+07:00,13.84602,100.60953,5,177,0,80,12.18,5730.79940573767,LOCK,START
ObjectId(5db71cde5fa5404bc46e29ce),269,32655,2019-10-28T23:52:44+07:00,13.84602,100.60953,5,0,0,80,12.18,5730.79940573767,LOCK,START
ObjectId(5db71ce55fa5404bc46e29cf),269,32655,2019-10-28T23:52:51+07:00,13.84745,100.60918,8,307,0,80,12.18,5730.96284274786,LOCK,START
ObjectId(5db71ce65fa5404bc46e29d0),269,32655,2019-10-28T23:52:52+07:00,13.84745,100.60918,8,0,0,80,12.18,5730.96284274786,LOCK,START
ObjectId(5db71d435fa5404bc46e29d1),269,32655,2019-10-28T23:54:25+07:00,13.84898,100.60756,3,316,0,80,12.18,5731.20683775079,LOCK,START
ObjectId(5db71f165fa5404bc46e29d8),269,32655,2019-10-29T00:02:13+07:00,13.84898,100.60756,3,0,0,80,12.18,5731.20683775079,LOCK,START
ObjectId(5db71f345fa5404bc46e29d9),269,32655,2019-10-29T00:02:42+07:00,13.84898,100.60756,3,0,0,80,12.18,5731.20683775079,LOCK,START
ObjectId(5db71f495fa5404bc46e29da),269,32655,2019-10-29T00:03:03+07:00,13.84898,100.60756,3,0,0,80,12.18,5731.20683775079,LOCK,START
ObjectId(5db71f615fa5404bc46e29db),269,32655,2019-10-29T00:03:27+07:00,13.84727,100.60946,0,208,0,80,12.18,5731.48653864616,LOCK,START
ObjectId(5db72ac65fa5404bc46e29f9),269,32655,2019-10-29T00:52:06.682+07:00,13.84727,100.60946,0,0,0,80,12.18,5731.48653864616,LOCK,START
ObjectId(5db72ac75fa5404bc46e29fa),269,32655,2019-10-29T00:52:07.142+07:00,13.84727,100.60946,0,0,0,80,12.18,5731.48653864616,LOCK,START
ObjectId(5db72adc5fa5404bc46e29fc),269,32655,2019-10-29T00:52:28.446+07:00,13.84727,100.60946,0,0,0,80,12.18,5731.48653864616,LOCK,START
ObjectId(5db72bc35fa5404bc46e29fd),269,32655,2019-10-29T00:56:18+07:00,13.84741,100.60963,0,282,0,80,12.18,5731.51060523629,LOCK,START
ObjectId(5db72bc35fa5404bc46e29fe),269,32655,2019-10-29T00:56:19+07:00,13.84741,100.60963,0,282,0,80,12.18,5731.51060523629,LOCK,START
ObjectId(5db72c1e5fa5404bc46e2a02),269,32655,2019-10-29T00:57:49+07:00,13.84723,100.60948,7,246,0,80,12.18,5731.53635140465,LOCK,START
ObjectId(5db72c1f5fa5404bc46e2a03),269,32655,2019-10-29T00:57:50+07:00,13.84723,100.60948,0,247,0,80,12.18,5731.53635140465,LOCK,START
ObjectId(5db72caa5fa5404bc46e2a04),269,32655,2019-10-29T01:00:08+07:00,13.84723,100.60948,0,0,0,80,12.18,5731.53635140465,LOCK,START
ObjectId(5db72cad5fa5404bc46e2a05),269,32655,2019-10-29T01:00:12+07:00,13.8473,100.60937,0,228,0,80,12.18,5731.55055082695,LOCK,START
ObjectId(5db730df5fa5404bc46e2a12),269,32655,2019-10-29T01:18:06.811+07:00,13.8473,100.60937,0,204,0,80,12.18,5731.55055082695,LOCK,START
ObjectId(5db730df5fa5404bc46e2a13),269,32655,2019-10-29T01:18:07.271+07:00,13.8473,100.60937,0,204,0,80,12.18,5731.55055082695,LOCK,START
ObjectId(5db730f55fa5404bc46e2a14),269,32655,2019-10-29T01:18:28.751+07:00,13.8473,100.60937,0,204,0,80,12.18,5731.55055082695,LOCK,START
ObjectId(5db739c85fa5404bc46e2a2a),269,32655,2019-10-29T01:56:08.062+07:00,13.8473,100.60937,0,0,0,80,12.18,5731.55055082695,LOCK,START
ObjectId(5db739c85fa5404bc46e2a2b),269,32655,2019-10-29T01:56:08.542+07:00,13.8473,100.60937,0,0,0,80,12.18,5731.55055082695,LOCK,START
ObjectId(5db739dd5fa5404bc46e2a2c),269,32655,2019-10-29T01:56:29.725+07:00,13.8473,100.60937,0,0,0,80,12.18,5731.55055082695,LOCK,START
ObjectId(5db745425fa5404bc46e2a4b),269,32655,2019-10-29T02:45:06.513+07:00,13.8473,100.60937,0,0,0,80,12.18,5731.55055082695,LOCK,STOP
ObjectId(5db745435fa5404bc46e2a4c),269,32655,2019-10-29T02:45:06.971+07:00,13.8473,100.60937,0,0,0,80,12.18,5731.55055082695,LOCK,STOP
ObjectId(5db745575fa5404bc46e2a4d),269,32655,2019-10-29T02:45:27.212+07:00,13.8473,100.60937,0,0,0,80,12.18,5731.55055082695,LOCK,STOP
ObjectId(5db745595fa5404bc46e2a4e),269,32655,2019-10-29T02:45:29.357+07:00,13.8473,100.60937,0,0,0,80,11.62,5731.55055082695,LOCK,STOP
ObjectId(5db763f95fa5404bc46e2a9d),269,32655,2019-10-29T04:56:09.095+07:00,13.8473,100.60937,0,0,0,80,11.62,5731.55055082695,LOCK,STOP
ObjectId(5db763f95fa5404bc46e2a9e),269,32655,2019-10-29T04:56:09.495+07:00,13.8473,100.60937,0,0,0,80,11.62,5731.55055082695,LOCK,STOP
ObjectId(5db7640f5fa5404bc46e2a9f),269,32655,2019-10-29T04:56:31.019+07:00,13.8473,100.60937,0,0,0,80,11.88,5731.55055082695,LOCK,STOP
ObjectId(5db78e2b5fa5403970b83f63),269,32655,2019-10-29T07:56:10.159+07:00,13.8473,100.60937,0,0,0,80,11.88,5731.55055082695,LOCK,STOP
ObjectId(5db78e2c5fa5403970b83f64),269,32655,2019-10-29T07:56:11.32+07:00,13.8473,100.60937,0,0,0,80,11.88,5731.55055082695,LOCK,STOP
ObjectId(5db78e415fa5403970b83f65),269,32655,2019-10-29T07:56:33.595+07:00,13.8473,100.60937,0,0,0,80,11.77,5731.55055082695,LOCK,STOP
ObjectId(5db797a85fa5403970b8406c),269,32655,2019-10-29T08:36:40.426+07:00,13.84713,100.60946,3,175,0,80,11.77,5731.57180506956,LOCK,STOP
ObjectId(5db797a95fa5403970b8406d),269,32655,2019-10-29T08:36:40.967+07:00,13.84713,100.60946,3,175,0,80,11.77,5731.57180506956,LOCK,STOP
ObjectId(5db797bf5fa5403970b84071),269,32655,2019-10-29T08:37:02.363+07:00,13.84713,100.60946,3,175,0,80,11.73,5731.57180506956,LOCK,STOP
ObjectId(5db7a4b85fa5403970b84134),305,0,2019-10-29T09:32:24.286+07:00,14.07359,100.60229,0,121,12.41,-1,11.32,1679.33982267032,UNLOCK,STOP
ObjectId(5db7a5ce5fa5403970b84140),305,0,2019-10-29T09:37:02.028+07:00,14.07359,100.60229,0,121,12.41,-1,11.32,1679.33982267032,UNLOCK,STOP
ObjectId(5db7a5cf5fa5403970b84141),305,0,2019-10-29T09:37:02.826+07:00,14.07359,100.60229,0,121,12.41,-1,11.32,1679.33982267032,UNLOCK,STOP
ObjectId(5db7a5e45fa5403970b84145),305,0,2019-10-29T09:37:24.468+07:00,14.07359,100.60229,0,121,12.41,-1,11.32,1679.33982267032,UNLOCK,STOP
ObjectId(5db7a6fa5fa5403970b84156),305,0,2019-10-29T09:42:02.037+07:00,14.07359,100.60229,0,121,12.41,-1,11.32,1679.33982267032,UNLOCK,STOP
ObjectId(5db7a6fb5fa5403970b84157),305,0,2019-10-29T09:42:02.769+07:00,14.07359,100.60229,0,121,12.41,-1,11.32,1679.33982267032,UNLOCK,STOP
ObjectId(5db7a7115fa5403970b84158),305,0,2019-10-29T09:42:24.598+07:00,14.07359,100.60229,0,121,12.41,-1,11.28,1679.33982267032,UNLOCK,STOP
ObjectId(5db7a8265fa5403970b84169),305,0,2019-10-29T09:47:02.005+07:00,14.07359,100.60229,0,121,12.41,-1,11.28,1679.33982267032,UNLOCK,STOP
ObjectId(5db7a8265fa5403970b8416a),305,0,2019-10-29T09:47:02.602+07:00,14.07359,100.60229,0,121,12.41,-1,11.28,1679.33982267032,UNLOCK,STOP
ObjectId(5db7a83c5fa5403970b8416b),305,0,2019-10-29T09:47:24.107+07:00,14.07359,100.60229,0,121,12.41,-1,11.28,1679.33982267032,UNLOCK,STOP
ObjectId(5db7a9525fa5403970b84176),305,0,2019-10-29T09:52:02.025+07:00,14.07359,100.60229,0,121,12.41,-1,11.28,1679.33982267032,UNLOCK,STOP
ObjectId(5db7a9525fa5403970b84177),305,0,2019-10-29T09:52:02.625+07:00,14.07359,100.60229,0,121,12.41,-1,11.28,1679.33982267032,UNLOCK,STOP
ObjectId(5db7a9685fa5403970b8417b),305,0,2019-10-29T09:52:24.284+07:00,14.07359,100.60229,0,121,12.41,-1,11.32,1679.33982267032,UNLOCK,STOP
ObjectId(5db7aa7e5fa5403970b8418e),305,0,2019-10-29T09:57:02.022+07:00,14.07359,100.60229,0,121,12.41,-1,11.32,1679.33982267032,UNLOCK,STOP
ObjectId(5db7aa7f5fa5403970b8418f),305,0,2019-10-29T09:57:02.86+07:00,14.07359,100.60229,0,121,12.41,-1,11.32,1679.33982267032,UNLOCK,STOP
ObjectId(5db7aa945fa5403970b84190),305,0,2019-10-29T09:57:24.407+07:00,14.07359,100.60229,0,121,12.41,-1,11.28,1679.33982267032,UNLOCK,STOP
ObjectId(5db7abaa5fa5403970b841a3),305,0,2019-10-29T10:02:02.029+07:00,14.07359,100.60229,0,121,12.41,-1,11.28,1679.33982267032,UNLOCK,STOP
ObjectId(5db7abab5fa5403970b841a4),305,0,2019-10-29T10:02:02.67+07:00,14.07359,100.60229,0,121,12.41,-1,11.28,1679.33982267032,UNLOCK,STOP
ObjectId(5db7abc05fa5403970b841a5),305,0,2019-10-29T10:02:23.984+07:00,14.07359,100.60229,0,121,12.41,-1,11.24,1679.33982267032,UNLOCK,STOP
ObjectId(5db7acd75fa5403970b841b5),305,0,2019-10-29T10:07:01.993+07:00,14.07359,100.60229,0,121,12.41,-1,11.24,1679.33982267032,UNLOCK,STOP
ObjectId(5db7acd75fa5403970b841b6),305,0,2019-10-29T10:07:03.272+07:00,14.07359,100.60229,0,121,12.41,-1,11.24,1679.33982267032,UNLOCK,STOP
ObjectId(5db7ae0a5fa5403970b841ca),305,0,2019-10-29T10:12:10.486+07:00,14.07359,100.60229,0,0,12.41,-1,11.24,1679.33982267032,UNLOCK,STOP
ObjectId(5db7ae0b5fa5403970b841cb),305,0,2019-10-29T10:12:11.066+07:00,14.07359,100.60229,0,0,12.41,-1,11.24,1679.33982267032,UNLOCK,STOP
ObjectId(5db7ae205fa5403970b841cc),305,0,2019-10-29T10:12:31.866+07:00,14.07359,100.60229,0,0,12.41,-1,11.24,1679.33982267032,UNLOCK,STOP
ObjectId(5db7ae4d5fa5403970b841cf),305,0,2019-10-29T10:13:15+07:00,14.07372,100.6021,9,314,12.41,-1,11.24,1679.36490085251,UNLOCK,STOP
ObjectId(5db7ae585fa5403970b841d1),305,0,2019-10-29T10:13:25+07:00,14.07372,100.6021,6,309,12.41,-1,11.24,1679.36490085251,UNLOCK,STOP
ObjectId(5db7ae595fa5403970b841d2),305,0,2019-10-29T10:13:26+07:00,14.07372,100.6021,0,307,12.41,-1,11.24,1679.36490085251,UNLOCK,STOP
ObjectId(5db7af375fa5403970b841da),305,0,2019-10-29T10:17:11.038+07:00,14.07372,100.6021,0,307,12.41,-1,11.24,1679.36490085251,UNLOCK,STOP
ObjectId(5db7af385fa5403970b841db),305,0,2019-10-29T10:17:11.637+07:00,14.07372,100.6021,0,307,12.41,-1,11.24,1679.36490085251,UNLOCK,STOP
ObjectId(5db7af4e5fa5403970b841dc),305,0,2019-10-29T10:17:33.422+07:00,14.07372,100.6021,0,307,12.41,-1,11.28,1679.36490085251,UNLOCK,STOP
ObjectId(5db7b04f5fa5403970b841e3),305,0,2019-10-29T10:21:48+07:00,14.07372,100.6021,0,0,12.41,-1,11.28,1679.36490085251,UNLOCK,STOP
ObjectId(5db7b0635fa5403970b841e6),305,0,2019-10-29T10:22:11.001+07:00,14.07372,100.6021,0,0,12.41,-1,11.28,1679.36490085251,UNLOCK,STOP
ObjectId(5db7b0645fa5403970b841e7),305,0,2019-10-29T10:22:11.681+07:00,14.07372,100.6021,0,0,12.41,-1,11.28,1679.36490085251,UNLOCK,STOP
ObjectId(5db7b0785fa5403970b841e9),305,0,2019-10-29T10:22:12+07:00,14.07375,100.60226,0,197,12.41,-1,11.28,1679.38247746976,UNLOCK,STOP
ObjectId(5db7b0795fa5403970b841ea),305,0,2019-10-29T10:22:32.987+07:00,14.07375,100.60226,0,197,12.41,-1,11.28,1679.38247746976,UNLOCK,STOP
ObjectId(5db7b0c55fa5403970b841eb),305,0,2019-10-29T10:23:47+07:00,14.07375,100.60226,0,0,12.41,-1,11.28,1679.38247746976,UNLOCK,STOP
ObjectId(5db7b0d05fa5403970b841ec),305,0,2019-10-29T10:23:57+07:00,14.07375,100.60226,0,0,12.41,-1,11.28,1679.38247746976,UNLOCK,STOP
ObjectId(5db7b0d25fa5403970b841ed),305,0,2019-10-29T10:24:01+07:00,14.0739,100.60227,0,358,12.41,-1,11.28,1679.3991915456,UNLOCK,STOP
ObjectId(5db7b0d35fa5403970b841ee),305,0,2019-10-29T10:24:01+07:00,14.0739,100.60227,0,0,12.41,-1,11.28,1679.3991915456,UNLOCK,STOP
ObjectId(5db7b0d75fa5403970b841f0),305,0,2019-10-29T10:24:06+07:00,14.07397,100.60222,4,350,12.41,-1,11.28,1679.40866086684,UNLOCK,STOP
ObjectId(5db7b18f5fa5403970b841f4),305,0,2019-10-29T10:27:11.108+07:00,14.07397,100.60222,4,350,12.41,-1,11.28,1679.40866086684,UNLOCK,STOP
ObjectId(5db7b1905fa5403970b841f5),305,0,2019-10-29T10:27:11.688+07:00,14.07397,100.60222,4,350,12.41,-1,11.28,1679.40866086684,UNLOCK,STOP
ObjectId(5db7b1a55fa5403970b841f6),305,0,2019-10-29T10:27:33.105+07:00,14.07397,100.60222,4,350,12.41,-1,11.28,1679.40866086684,UNLOCK,STOP
ObjectId(5db7b2bb5fa5403970b841fd),305,0,2019-10-29T10:32:11.049+07:00,14.07397,100.60222,4,350,12.41,-1,11.28,1679.40866086684,UNLOCK,STOP
ObjectId(5db7b2bc5fa5403970b841fe),305,0,2019-10-29T10:32:11.668+07:00,14.07397,100.60222,4,350,12.41,-1,11.28,1679.40866086684,UNLOCK,STOP
ObjectId(5db7b2d15fa5403970b841ff),305,0,2019-10-29T10:32:33.25+07:00,14.07397,100.60222,4,350,12.41,-1,11.21,1679.40866086684,UNLOCK,STOP
ObjectId(5db7b3e75fa5403970b84205),305,0,2019-10-29T10:37:11.083+07:00,14.07397,100.60222,4,350,12.41,-1,11.21,1679.40866086684,UNLOCK,STOP
ObjectId(5db7b3e85fa5403970b84206),305,0,2019-10-29T10:37:11.701+07:00,14.07397,100.60222,4,350,12.41,-1,11.21,1679.40866086684,UNLOCK,STOP
ObjectId(5db7b3fe5fa5403970b84208),305,0,2019-10-29T10:37:33.422+07:00,14.07397,100.60222,4,350,12.41,-1,11.32,1679.40866086684,UNLOCK,STOP
ObjectId(5db7b4c35fa5403970b8420c),269,32655,2019-10-29T10:40:50.871+07:00,13.84713,100.60946,3,0,0,80,11.73,5731.57180506956,LOCK,START
ObjectId(5db7b4c35fa5403970b8420d),269,32655,2019-10-29T10:40:51.59+07:00,13.84719,100.60938,0,187,0,80,11.73,5731.58271884285,LOCK,START
ObjectId(5db7b4d95fa5403970b8420e),269,32655,2019-10-29T10:41:13.107+07:00,13.84719,100.60938,0,284,0,80,12.22,5731.58271884285,LOCK,START
ObjectId(5db7b4e55fa5403970b8420f),269,32655,2019-10-29T10:41:24+07:00,13.84853,100.60678,34,274,0,80,12.22,5731.90051751894,LOCK,START
ObjectId(5db7b4f45fa5403970b84210),269,32655,2019-10-29T10:41:39+07:00,13.84824,100.60556,35,244,0,80,12.22,5732.03612197442,LOCK,START
ObjectId(5db7b5015fa5403970b84211),269,32655,2019-10-29T10:41:49+07:00,13.8478,100.60495,22,207,0,80,12.22,5732.11816420015,LOCK,START
ObjectId(5db7b5085fa5403970b84212),269,32655,2019-10-29T10:41:57+07:00,13.84751,100.60478,15,244,0,80,12.22,5732.15526808072,LOCK,START
ObjectId(5db7b50b5fa5403970b84213),269,32655,2019-10-29T10:42:02+07:00,13.84745,100.60458,13,277,0,80,12.22,5732.17786793741,LOCK,START
ObjectId(5db7b50e5fa5403970b84214),269,32655,2019-10-29T10:42:05+07:00,13.84753,100.60449,16,314,0,80,12.22,5732.19104160781,LOCK,START
ObjectId(5db7b5135fa5403970b84215),305,0,2019-10-29T10:42:11.082+07:00,14.07397,100.60222,4,350,12.41,-1,11.32,1679.40866086684,UNLOCK,STOP
ObjectId(5db7b5145fa5403970b84216),305,0,2019-10-29T10:42:11.696+07:00,14.07397,100.60222,4,350,12.41,-1,11.32,1679.40866086684,UNLOCK,STOP
ObjectId(5db7b51c5fa5403970b84217),269,32655,2019-10-29T10:42:19+07:00,13.84826,100.60413,24,351,0,80,12.22,5732.28103916554,LOCK,START
ObjectId(5db7b5205fa5403970b84218),269,32655,2019-10-29T10:42:23+07:00,13.84866,100.60425,29,22,0,80,12.22,5732.32736556815,LOCK,START
ObjectId(5db7b5295fa5403970b84219),305,0,2019-10-29T10:42:33.552+07:00,14.07397,100.60222,4,350,12.41,-1,11.28,1679.40866086684,UNLOCK,STOP
ObjectId(5db7b5305fa5403970b8421a),269,32655,2019-10-29T10:42:38+07:00,13.84976,100.60502,37,35,0,80,12.22,5732.475256022,LOCK,START
ObjectId(5db7b53f5fa5403970b8421b),269,32655,2019-10-29T10:42:53+07:00,13.85116,100.60599,40,34,0,80,12.22,5732.66287517658,LOCK,START
ObjectId(5db7b54e5fa5403970b8421e),269,32655,2019-10-29T10:43:08+07:00,13.85253,100.60685,39,33,0,80,12.22,5732.84127659866,LOCK,START
ObjectId(5db7b55d5fa5403970b84220),269,32655,2019-10-29T10:43:23+07:00,13.85385,100.60768,47,33,0,80,12.22,5733.01324472065,LOCK,START
ObjectId(5db7b56c5fa5403970b84221),269,32655,2019-10-29T10:43:39+07:00,13.85544,100.60874,43,35,0,80,12.22,5733.22384896229,LOCK,START
ObjectId(5db7b57b5fa5403970b84222),269,32655,2019-10-29T10:43:54+07:00,13.8569,100.60969,38,32,0,80,12.22,5733.41587647376,LOCK,START
ObjectId(5db7b58a5fa5403970b84223),269,32655,2019-10-29T10:44:09+07:00,13.85776,100.61015,13,23,0,80,12.22,5733.5236301559,LOCK,START
ObjectId(5db7b58e5fa5403970b84224),269,32655,2019-10-29T10:44:13+07:00,13.85776,100.61015,0,22,0,80,12.22,5733.5236301559,LOCK,START
ObjectId(5db7b5935fa5403970b84225),269,32655,2019-10-29T10:44:18+07:00,13.85776,100.61015,0,22,0,80,12.22,5733.5236301559,LOCK,START
ObjectId(5db7b5955fa5403970b84226),269,32655,2019-10-29T10:44:21.096+07:00,13.85776,100.61015,0,22,0,80,12.22,5733.5236301559,LOCK,STOP
ObjectId(5db7b5965fa5403970b84227),269,32655,2019-10-29T10:44:21.696+07:00,13.85776,100.61015,0,22,0,80,12.22,5733.5236301559,LOCK,STOP
ObjectId(5db7b5ac5fa5403970b84228),269,32655,2019-10-29T10:44:43.816+07:00,13.85776,100.61015,0,22,0,80,12.22,5733.5236301559,LOCK,STOP
ObjectId(5db7b63f5fa5403970b8422c),305,0,2019-10-29T10:47:11.086+07:00,14.07397,100.60222,4,350,12.41,-1,11.28,1679.40866086684,UNLOCK,STOP
ObjectId(5db7b63f5fa5403970b8422d),305,0,2019-10-29T10:47:11.665+07:00,14.07397,100.60222,4,350,12.41,-1,11.28,1679.40866086684,UNLOCK,STOP
ObjectId(5db7b6555fa5403970b8422e),305,0,2019-10-29T10:47:33.084+07:00,14.07397,100.60222,4,350,12.41,-1,11.28,1679.40866086684,UNLOCK,STOP
ObjectId(5db7b76b5fa5403970b84235),305,0,2019-10-29T10:52:11.076+07:00,14.07397,100.60222,4,350,12.41,-1,11.28,1679.40866086684,UNLOCK,STOP
ObjectId(5db7b76c5fa5403970b84236),305,0,2019-10-29T10:52:11.955+07:00,14.07397,100.60222,4,350,12.41,-1,11.28,1679.40866086684,UNLOCK,STOP
ObjectId(5db7b7815fa5403970b84237),305,0,2019-10-29T10:52:33.332+07:00,14.07397,100.60222,4,350,12.41,-1,11.32,1679.40866086684,UNLOCK,STOP
ObjectId(5db7b8975fa5403970b8423d),305,0,2019-10-29T10:57:11.095+07:00,14.07397,100.60222,4,350,12.41,-1,11.32,1679.40866086684,UNLOCK,STOP
ObjectId(5db7b8985fa5403970b8423e),305,0,2019-10-29T10:57:11.694+07:00,14.07397,100.60222,4,350,12.41,-1,11.32,1679.40866086684,UNLOCK,STOP
ObjectId(5db7b8ad5fa5403970b84240),305,0,2019-10-29T10:57:33.388+07:00,14.07397,100.60222,4,350,12.41,-1,11.24,1679.40866086684,UNLOCK,STOP
ObjectId(5db7b92b5fa5403970b84241),305,0,2019-10-29T10:59:37+07:00,14.07397,100.60222,4,0,12.41,-1,11.24,1679.40866086684,UNLOCK,STOP
ObjectId(5db7b92c5fa5403970b84242),305,0,2019-10-29T10:59:39+07:00,14.07397,100.60222,4,0,12.41,-1,11.24,1679.40866086684,UNLOCK,STOP
ObjectId(5db7b9315fa5403970b84243),305,0,2019-10-29T10:59:44+07:00,14.07363,100.60229,0,82,12.41,-1,11.24,1679.44721364908,UNLOCK,STOP
ObjectId(5db7b9385fa5403970b84244),305,0,2019-10-29T10:59:51+07:00,14.07363,100.60229,0,0,12.41,-1,11.24,1679.44721364908,UNLOCK,STOP
ObjectId(5db7b9405fa5403970b84245),305,0,2019-10-29T10:59:59+07:00,14.07365,100.60228,0,73,12.41,-1,11.24,1679.44968529719,UNLOCK,STOP
ObjectId(5db7b9435fa5403970b84246),305,0,2019-10-29T11:00:03+07:00,14.07365,100.60228,0,0,12.41,-1,11.24,1679.44968529719,UNLOCK,STOP
ObjectId(5db7b94c5fa5403970b84249),305,0,2019-10-29T11:00:08+07:00,14.07365,100.60228,0,0,12.41,-1,11.24,1679.44968529719,UNLOCK,STOP
ObjectId(5db7b9595fa5403970b8424a),305,0,2019-10-29T11:00:24+07:00,14.07364,100.60219,3,243,12.41,-1,11.24,1679.45945593289,UNLOCK,STOP
ObjectId(5db7b9c35fa5403970b8424c),305,0,2019-10-29T11:02:11.077+07:00,14.07364,100.60219,3,243,12.41,-1,11.24,1679.45945593289,UNLOCK,STOP
ObjectId(5db7b9c45fa5403970b8424d),305,0,2019-10-29T11:02:11.855+07:00,14.07364,100.60219,3,243,12.41,-1,11.24,1679.45945593289,UNLOCK,STOP
ObjectId(5db7b9d95fa5403970b8424e),305,0,2019-10-29T11:02:33.551+07:00,14.07364,100.60219,3,243,12.41,-1,11.24,1679.45945593289,UNLOCK,STOP
ObjectId(5db7ba825fa5403970b84251),305,0,2019-10-29T11:05:20+07:00,14.07364,100.60219,3,0,12.41,-1,11.24,1679.45945593289,UNLOCK,STOP
ObjectId(5db7ba835fa5403970b84252),305,0,2019-10-29T11:05:22+07:00,14.07364,100.60219,3,0,12.41,-1,11.24,1679.45945593289,UNLOCK,STOP
ObjectId(5db7ba8d5fa5403970b84253),305,0,2019-10-29T11:05:32+07:00,14.07319,100.60219,3,170,12.41,-1,11.24,1679.50949364988,UNLOCK,STOP
ObjectId(5db7baef5fa5403970b84254),305,0,2019-10-29T11:07:11.079+07:00,14.07319,100.60219,3,170,12.41,-1,11.24,1679.50949364988,UNLOCK,STOP
